customer_id,order_id,order_date,delivery_date,country,customer_age,gender,product_category,order_value,support_channel,support_response_time_hrs,issue_resolved,satisfaction_score_text,nps_score,customer_comments,repeat_customer
CUST-100305,1000305,1/17/2022,1/27/2022,FR,,,Home,687.05,In-App,32.5,Y,Not satisfied,-43,Bad packaging,No
CUST-100306,1000306,2/21/2024,2/27/2024,DE,,Male,Electronics,856.54,PHONE,41.8,Yes,Very satisfied,,,No
CUST-100309,1000309,1/7/2022,7/4/2022,USA,65,,Home,1366.1,PHONE,32.2,No,Completely satisfied,-34,Excellent support,No
CUST-100310,1000310,3/14/2022,4/2/2022,FR,,F,Home,994.39,PHONE,15.3,Y,100% satisfied,,,Yes
CUST-100311,1000311,6/7/2022,6/27/2022,Germany,,F,Fashion,226.27,In-App,,N,Very satisfied,,Fast delivery,
CUST-100312,1000312,1/6/2023,9/1/2023,US,,Male,Fashion,984.97,In-App,48.7,No,Very satisfied,87,Great service,
CUST-100314,1000314,3/26/2022,4/16/2022,FR,56,F,Home,1345.04,PHONE,21.3,Yes,Completely satisfied,,Great service,No
CUST-100316,1000316,7/8/2022,7/15/2022,France,34,Male,Electronics,114.91,PHONE,32.2,N,Very unsatisfied,-62,Late delivery,Yes
CUST-100317,1000317,6/5/2022,6/14/2022,Germany,,Male,Home,14.93,PHONE,34.8,Y,Not satisfied,,Slow response,No
CUST-100318,1000318,5/23/2022,5/30/2022,France,30,,Electronics,1451.59,PHONE,50.1,Yes,Very satisfied,,Great service,No
CUST-100319,1000319,5/25/2022,5/26/2022,USA,64,F,electronics,103.86,email,36,N,Completely satisfied,-96,Loved the experience,No
CUST-100322,1000322,3/7/2024,3/28/2024,DE,,Male,Electronics,418.1,In-App,26.7,No,Completely satisfied,12,,
CUST-100326,1000326,1/14/2022,1/17/2022,United States,68,F,Electronics,115.58,Phone,42.7,Y,Satisfied,7,Excellent support,
CUST-100327,1000327,6/30/2022,1/7/2022,FR,,Female,Electronics,711.78,In-App,,N,neutral,-63,Okay experience,
CUST-100328,1000328,8/29/2024,8/31/2024,US,,Female,Electronics,1041.39,Email,8.1,N,Very unsatisfied,,Bad packaging,Yes
CUST-100329,1000329,3/1/2022,4/3/2022,USA,,Female,electronics,1257.11,Chat,,N,neutral,88,Okay experience,Yes
CUST-100330,1000330,9/2/2024,2/28/2024,USA,,,Electronics,644.29,In-App,57.5,Yes,neutral,,Average service,Yes
CUST-100331,1000331,2/19/2023,3/10/2023,US,33,Male,electronics,1006.86,Phone,61.8,Yes,Completely satisfied,,,Yes
CUST-100332,1000332,4/23/2024,4/30/2024,Germany,,,Electronics,451.92,Chat,44.1,No,Not satisfied,75,Bad packaging,
CUST-100333,1000333,4/1/2022,4/18/2022,US,47,M,Fashion,271.15,email,40.4,No,neutral,,,Yes
CUST-100335,1000335,1/29/2024,1/30/2024,USA,24,M,Electronics,1048.65,In-App,14.8,Yes,Completely satisfied,,Fast delivery,
CUST-100336,1000336,4/23/2022,4/27/2022,United States,22,Female,Fashion,623.42,Chat,56.7,N,100% satisfied,,Loved the experience,No
CUST-100337,1000337,6/3/2023,3/15/2023,Germany,,Male,Home,536.15,In-App,44.6,No,Satisfied,,,Yes
CUST-100338,1000338,7/26/2024,8/1/2024,Germany,,Female,Home,848.11,Email,70.4,No,100% satisfied,,Fast delivery,
CUST-100339,1000339,12/12/2023,1/2/2024,FR,,M,Home,16.4,PHONE,36.6,Y,100% satisfied,,,
CUST-100342,1000342,11/29/2022,11/30/2022,US,,F,Electronics,331.39,In-App,30,N,Not satisfied,-27,Slow response,
CUST-100343,1000343,6/24/2024,7/10/2024,FR,,Male,electronics,141.79,In-App,19.8,No,Not satisfied,,Unhelpful support,
CUST-100344,1000344,2/5/2023,2/20/2023,FR,,,Fashion,746.21,PHONE,2,Yes,100% satisfied,,Fast delivery,No
CUST-100346,1000346,10/13/2022,10/23/2022,United States,,Female,Fashion,253.33,Chat,45.8,Y,Completely satisfied,,Excellent support,No
CUST-100347,1000347,1/16/2023,2/1/2023,FR,,M,Fashion,152.79,email,10.4,No,Completely satisfied,,,No
CUST-100348,1000348,8/13/2023,3/9/2023,FR,30,F,electronics,1374.89,Email,66.5,N,Very unsatisfied,,Unhelpful support,
CUST-100349,1000349,11/15/2024,11/21/2024,France,70,Female,Home,1286.65,Phone,22.2,No,neutral,-67,Okay experience,No
CUST-100351,1000351,9/20/2024,9/26/2024,United States,,,Fashion,534.78,email,44.2,Yes,super satisfied,-75,,
CUST-100352,1000352,6/24/2024,7/4/2024,United States,,M,Home,665.1,Email,25.6,N,super satisfied,8,Fast delivery,
CUST-100353,1000353,2/8/2022,10/2/2022,Germany,,M,Electronics,132.55,In-App,20.5,Y,super satisfied,,Loved the experience,Yes
CUST-100355,1000355,1/8/2023,8/19/2023,United States,,F,Fashion,1149.58,email,54.5,N,100% satisfied,,Great service,
CUST-100357,1000357,10/1/2023,10/15/2023,France,,F,Home,447.41,In-App,18.9,Y,Very satisfied,38,Fast delivery,Yes
CUST-100358,1000358,6/24/2022,7/7/2022,Germany,20,Female,Fashion,1328.2,Phone,9.8,N,Not satisfied,24,Late delivery,
CUST-100359,1000359,7/14/2023,8/3/2023,Germany,,,electronics,929.24,Chat,20.6,Yes,Very unsatisfied,-93,,Yes
CUST-100360,1000360,10/17/2024,10/30/2024,US,,Male,Home,378.94,PHONE,6.2,Yes,neutral,-22,Average service,No
CUST-100361,1000361,5/31/2024,6/11/2024,US,,,Electronics,1478.79,In-App,23.3,Yes,100% satisfied,25,Great service,
CUST-100362,1000362,8/13/2022,8/31/2022,Germany,,Male,Home,438.16,Email,41.3,No,super satisfied,59,Excellent support,
CUST-100363,1000363,3/4/2022,4/15/2022,Germany,,Male,Fashion,761.91,Chat,38.9,No,Completely satisfied,,,No
CUST-100364,1000364,6/23/2022,6/27/2022,DE,49,F,Fashion,1406.37,email,61.4,N,Very unsatisfied,44,,
CUST-100365,1000365,2/13/2024,2/17/2024,Germany,38,Female,electronics,407.73,Chat,18.5,No,super satisfied,3,Excellent support,Yes
CUST-100366,1000366,3/15/2023,3/25/2023,Germany,,F,Electronics,310.97,Chat,18.7,Y,100% satisfied,68,Fast delivery,
CUST-100367,1000367,10/30/2024,11/17/2024,DE,37,F,Fashion,1010.79,Email,60.5,No,Very satisfied,-40,Loved the experience,
CUST-100368,1000368,6/7/2024,6/19/2024,DE,,M,electronics,1210.7,PHONE,30.5,No,Completely satisfied,-73,,Yes
CUST-100369,1000369,5/4/2023,5/5/2023,DE,41,M,electronics,717.53,Phone,63.3,No,Satisfied,,Loved the experience,
CUST-100371,1000371,8/18/2022,9/6/2022,France,,Male,Fashion,1301,In-App,29.8,Y,Satisfied,,Excellent support,Yes
CUST-100372,1000372,7/8/2022,8/16/2022,France,19,Female,electronics,1188.62,Phone,,No,100% satisfied,,Excellent support,No
CUST-100373,1000373,9/24/2023,10/14/2023,FR,,F,electronics,1311.52,Phone,49.5,Y,Completely satisfied,-28,Great service,Yes
CUST-100374,1000374,3/15/2024,3/23/2024,USA,77,Male,electronics,305.42,PHONE,3.7,N,Not satisfied,,Slow response,Yes
CUST-100375,1000375,5/15/2024,5/24/2024,DE,,F,Electronics,344.48,Phone,62.1,Y,Completely satisfied,,Excellent support,No
CUST-100376,1000376,6/18/2022,5/7/2022,Germany,,Female,Electronics,442.39,Chat,32.5,No,100% satisfied,,Loved the experience,Yes
CUST-100381,1000381,8/22/2024,9/11/2024,US,23,M,Home,1254.08,PHONE,19.7,No,neutral,49,,
CUST-100383,1000383,10/4/2023,10/15/2023,France,64,Female,Electronics,1204.32,Chat,4.1,Yes,Satisfied,,,Yes
CUST-100384,1000384,6/12/2024,6/28/2024,USA,72,Female,electronics,1171.44,Chat,68.7,No,Not satisfied,,Slow response,No
CUST-100386,1000386,11/11/2022,11/27/2022,Germany,51,M,electronics,661.66,In-App,70.9,Y,Not satisfied,,Late delivery,No
CUST-100387,1000387,10/24/2023,11/11/2023,Germany,,,Fashion,539.63,email,,Yes,Very satisfied,,,Yes
CUST-100388,1000388,9/4/2022,9/18/2022,DE,,F,Fashion,518.59,Phone,5.7,Y,100% satisfied,72,Loved the experience,No
CUST-100389,1000389,5/15/2024,5/29/2024,France,,F,electronics,461.17,email,48.5,N,Very satisfied,-23,Great service,Yes
CUST-100391,1000391,6/6/2023,6/7/2023,Germany,,,Home,309.99,email,28.3,Y,Very satisfied,-98,Great service,
CUST-100392,1000392,6/27/2023,3/7/2023,Germany,,Female,Electronics,797.18,In-App,39.9,Y,Not satisfied,,Unhelpful support,No
CUST-100393,1000393,1/9/2024,12/1/2024,US,64,F,Fashion,662.78,email,65.5,Y,Completely satisfied,,Loved the experience,Yes
CUST-100394,1000394,9/9/2023,9/23/2023,US,62,F,Home,268.2,Phone,7.4,N,Satisfied,,Loved the experience,Yes
CUST-100395,1000395,5/1/2024,5/21/2024,France,28,,Electronics,1212.16,Chat,44.5,Yes,super satisfied,43,,No
CUST-100396,1000396,8/28/2022,9/18/2022,FR,62,Male,electronics,1200.49,Email,56.3,Yes,Satisfied,43,Excellent support,
CUST-100397,1000397,8/24/2023,9/14/2023,France,,Male,Home,974.17,Chat,8.9,No,Completely satisfied,,Fast delivery,Yes
CUST-100398,1000398,10/4/2024,10/20/2024,US,,M,Home,235.9,email,16.5,N,super satisfied,,Loved the experience,No
CUST-100399,1000399,4/10/2023,4/26/2023,USA,,F,Home,656.77,In-App,47.6,No,neutral,47,Okay experience,
CUST-100400,1000400,8/5/2022,8/7/2022,USA,,,Home,1053.44,In-App,63.9,N,Satisfied,,Loved the experience,
CUST-100401,1000401,10/10/2022,10/25/2022,US,42,,Fashion,328.46,email,37.6,No,Not satisfied,-95,Bad packaging,
CUST-100402,1000402,10/10/2022,10/24/2022,FR,,,Fashion,194.48,PHONE,32.4,Yes,Satisfied,,Fast delivery,Yes
CUST-100403,1000403,6/7/2024,9/6/2024,DE,65,Male,Fashion,779.51,Phone,26.1,Yes,super satisfied,,Excellent support,No
CUST-100404,1000404,2/7/2024,7/22/2024,Germany,,,electronics,886.48,email,62.8,N,Completely satisfied,,Great service,No
CUST-100405,1000405,10/2/2023,10/8/2023,United States,79,Female,electronics,715.3,PHONE,40.3,Yes,Very unsatisfied,,Unhelpful support,Yes
CUST-100406,1000406,7/8/2024,7/9/2024,US,,M,electronics,51.69,Phone,42.5,Yes,Completely satisfied,,Excellent support,Yes
CUST-100407,1000407,3/11/2023,11/15/2023,Germany,,,electronics,1351.43,In-App,51.9,No,100% satisfied,95,Loved the experience,
CUST-100408,1000408,11/28/2024,12/17/2024,FR,,F,Home,1351.36,Chat,69,N,Very unsatisfied,,Unhelpful support,
CUST-100409,1000409,8/27/2024,9/14/2024,United States,79,,Home,1128.33,email,8.7,No,Completely satisfied,,Fast delivery,Yes
CUST-100411,1000411,9/12/2024,9/23/2024,United States,,Female,Electronics,925.57,Chat,51.4,Y,Completely satisfied,-1,Great service,No
CUST-100412,1000412,11/26/2023,12/11/2023,United States,33,F,electronics,1424.54,Chat,,N,100% satisfied,,Loved the experience,Yes
CUST-100413,1000413,1/4/2023,11/1/2023,DE,79,Female,Home,463.87,In-App,60.9,No,Very unsatisfied,100,Late delivery,No
CUST-100414,1000414,10/12/2023,10/16/2023,FR,,Female,Electronics,99.66,In-App,18.1,N,100% satisfied,-11,Fast delivery,
CUST-100415,1000415,9/3/2023,9/8/2023,FR,,F,Home,919.56,Chat,68.1,Y,Satisfied,,Great service,No
CUST-100418,1000418,11/27/2022,12/10/2022,United States,,M,Electronics,428.33,PHONE,15.1,No,super satisfied,,Great service,Yes
CUST-100419,1000419,1/12/2023,12/21/2023,USA,55,Male,Home,396.84,email,63.4,Y,Satisfied,-51,,
CUST-100420,1000420,3/5/2022,3/17/2022,Germany,,M,Electronics,1023.46,In-App,37.3,Yes,Satisfied,84,,Yes
CUST-100421,1000421,7/30/2023,8/19/2023,US,23,Female,electronics,1437.09,Phone,23.8,Yes,Satisfied,60,Loved the experience,Yes
CUST-100423,1000423,7/18/2024,8/8/2024,US,74,Female,Electronics,1379.48,In-App,,N,Very unsatisfied,-84,,
CUST-100426,1000426,6/17/2024,7/6/2024,Germany,,M,Fashion,1455.7,email,48.9,Yes,Not satisfied,-40,,No
CUST-100427,1000427,6/3/2024,6/5/2024,France,,,Fashion,1279.49,email,44.4,N,neutral,-16,Okay experience,Yes
CUST-100428,1000428,7/27/2022,7/28/2022,Germany,57,Female,electronics,1104.53,Chat,27.1,N,Very unsatisfied,-53,Late delivery,No
CUST-100430,1000430,12/4/2023,5/12/2023,Germany,59,M,Home,464.56,Phone,26.9,No,super satisfied,,Great service,
CUST-100431,1000431,11/10/2023,11/24/2023,France,,,electronics,1465.7,Phone,55,No,Completely satisfied,,Great service,Yes
CUST-100432,1000432,9/2/2024,2/10/2024,United States,64,F,Electronics,259.48,In-App,46.5,Y,neutral,,Okay experience,Yes
CUST-100436,1000436,11/7/2024,11/28/2024,US,,Female,Home,1497.62,PHONE,65.7,Yes,Completely satisfied,,Excellent support,No
CUST-100438,1000438,6/29/2024,7/1/2024,Germany,46,M,Home,870.49,Phone,53.1,N,Completely satisfied,,Excellent support,No
CUST-100439,1000439,6/28/2023,7/1/2023,DE,19,Female,Home,1466.09,Chat,57.6,N,super satisfied,-3,Loved the experience,No
CUST-100441,1000441,3/6/2023,3/25/2023,Germany,,,Electronics,266.02,In-App,71.3,No,Completely satisfied,,Loved the experience,No
CUST-100442,1000442,12/10/2022,10/13/2022,FR,,Female,Fashion,885.36,email,33.1,No,Completely satisfied,-99,Loved the experience,No
CUST-100443,1000443,11/11/2022,12/1/2022,Germany,54,Male,Fashion,972.99,In-App,60.7,Y,Completely satisfied,0,Loved the experience,No
CUST-100444,1000444,9/27/2024,9/30/2024,Germany,62,Female,Home,417.93,PHONE,48,Yes,super satisfied,78,Fast delivery,No
CUST-100446,1000446,2/18/2023,3/5/2023,USA,63,M,electronics,732.29,Email,,No,Not satisfied,,Bad packaging,Yes
CUST-100447,1000447,12/25/2022,1/14/2023,US,,Female,Electronics,1010.37,Email,11.1,Y,Very unsatisfied,-55,Slow response,
CUST-100448,1000448,10/7/2024,10/25/2024,Germany,,F,Electronics,901.33,Email,55.3,No,Very satisfied,-5,,Yes
CUST-100449,1000449,12/5/2023,12/18/2023,France,60,Female,Electronics,1197.42,PHONE,12.1,N,Completely satisfied,31,Great service,No
CUST-100374,1000374,3/15/2024,3/23/2024,USA,77,Male,electronics,305.42,PHONE,3.7,N,Not satisfied,,Slow response,Yes
CUST-100375,1000375,5/15/2024,5/24/2024,DE,,F,Electronics,344.48,Phone,62.1,Y,Completely satisfied,,Excellent support,No
CUST-100376,1000376,6/18/2022,5/7/2022,Germany,,Female,Electronics,442.39,Chat,32.5,No,100% satisfied,,Loved the experience,Yes
CUST-100381,1000381,8/22/2024,9/11/2024,US,23,M,Home,1254.08,PHONE,19.7,No,neutral,49,,
CUST-100383,1000383,10/4/2023,10/15/2023,France,64,Female,Electronics,1204.32,Chat,4.1,Yes,Satisfied,,,Yes
CUST-100384,1000384,6/12/2024,6/28/2024,USA,72,Female,electronics,1171.44,Chat,68.7,No,Not satisfied,,Slow response,No
CUST-100386,1000386,11/11/2022,11/27/2022,Germany,51,M,electronics,661.66,In-App,70.9,Y,Not satisfied,,Late delivery,No
CUST-100387,1000387,10/24/2023,11/11/2023,Germany,,,Fashion,539.63,email,,Yes,Very satisfied,,,Yes
CUST-100388,1000388,9/4/2022,9/18/2022,DE,,F,Fashion,518.59,Phone,5.7,Y,100% satisfied,72,Loved the experience,No
CUST-100389,1000389,5/15/2024,5/29/2024,France,,F,electronics,461.17,email,48.5,N,Very satisfied,-23,Great service,Yes
CUST-100391,1000391,6/6/2023,6/7/2023,Germany,,,Home,309.99,email,28.3,Y,Very satisfied,-98,Great service,
CUST-100468,1000468,3/27/2024,4/8/2024,Germany,63,Female,Fashion,1354.95,Chat,18.6,N,Very unsatisfied,71,,
CUST-100469,1000469,7/14/2024,7/21/2024,DE,67,M,electronics,1366.15,PHONE,27.5,N,100% satisfied,-41,,No
CUST-100470,1000470,7/25/2022,1/8/2022,DE,41,M,electronics,869.61,Email,42.5,No,Completely satisfied,,Excellent support,No
CUST-100471,1000471,9/5/2023,5/12/2023,US,,Female,electronics,1023.17,Phone,10.6,Yes,neutral,,,No
CUST-100475,1000475,10/18/2023,10/22/2023,USA,,,electronics,1454.89,PHONE,17.7,Yes,Not satisfied,,Bad packaging,No
CUST-100476,1000476,1/2/2023,12/1/2023,FR,,M,electronics,557.31,Email,8.9,No,Satisfied,,,No
CUST-100477,1000477,9/26/2022,10/15/2022,DE,26,M,Electronics,1073.51,email,58.5,Yes,Completely satisfied,,,Yes
CUST-100478,1000478,1/12/2024,1/17/2024,DE,,Male,Electronics,201.94,Phone,6.4,Y,Completely satisfied,92,Fast delivery,Yes
CUST-100479,1000479,3/11/2022,3/27/2022,France,18,M,Electronics,1419.86,email,21.2,N,Completely satisfied,,,
CUST-100481,1000481,1/14/2023,1/15/2023,France,45,,Home,115.13,PHONE,45.6,No,Satisfied,,Excellent support,
CUST-100485,1000485,2/22/2023,3/3/2023,France,,F,Home,664.05,Chat,36.2,Y,Not satisfied,9,,No
CUST-100486,1000486,4/13/2024,4/16/2024,France,33,Female,Electronics,136.03,Chat,35.5,Yes,Completely satisfied,8,Excellent support,No
CUST-100487,1000487,9/29/2024,10/18/2024,France,,Female,Electronics,914.99,Phone,63.5,No,Very unsatisfied,-56,,No
CUST-100489,1000489,4/14/2023,4/17/2023,US,,M,Fashion,537.3,Email,52,N,Not satisfied,-10,Bad packaging,Yes
CUST-100491,1000491,6/3/2022,6/20/2022,USA,40,Male,Home,434.5,Phone,53.6,Yes,Satisfied,-59,Great service,No
CUST-100492,1000492,3/13/2023,4/1/2023,FR,,,electronics,205.81,Email,9.2,Y,Satisfied,28,Great service,
CUST-100493,1000493,8/8/2022,8/14/2022,Germany,,F,Electronics,1143.74,Phone,52.5,No,super satisfied,,Great service,Yes
CUST-100494,1000494,8/21/2024,9/2/2024,United States,72,Female,Electronics,207.12,Email,13.9,No,Satisfied,9,Fast delivery,
CUST-100496,1000496,10/28/2023,10/11/2023,USA,18,M,Home,435.12,Chat,7.3,No,neutral,,,No
CUST-100497,1000497,9/10/2024,9/13/2024,US,,,Fashion,365,Chat,27.7,Yes,neutral,-67,Average service,Yes
CUST-100501,1000501,9/24/2022,10/6/2022,US,20,M,Home,412.95,Email,18,No,super satisfied,36,Excellent support,Yes
CUST-100503,1000503,5/19/2022,6/5/2022,US,,Female,electronics,355.27,PHONE,10.8,N,Completely satisfied,,Loved the experience,Yes
CUST-100504,1000504,6/15/2024,6/28/2024,USA,37,Female,electronics,1034.18,Phone,,Yes,Very unsatisfied,9,Bad packaging,No
CUST-100505,1000505,7/4/2023,6/7/2023,Germany,42,Male,Electronics,1147.53,PHONE,9.6,Yes,Not satisfied,-32,Late delivery,
CUST-100506,1000506,1/26/2024,2/13/2024,United States,,Female,Fashion,504.32,Phone,39.2,Y,Very satisfied,60,Great service,Yes
CUST-100508,1000508,10/31/2022,11/6/2022,USA,,Male,Fashion,1385.75,Email,43.6,No,100% satisfied,,Great service,
CUST-100509,1000509,10/21/2022,11/5/2022,USA,,M,Fashion,1217.97,PHONE,56.8,No,100% satisfied,99,Loved the experience,No
CUST-100510,1000510,1/28/2022,2/1/2022,France,35,Male,Fashion,1492.21,Phone,25.5,N,100% satisfied,,Loved the experience,
CUST-100512,1000512,2/27/2024,2/3/2024,DE,48,Male,Electronics,1367.93,Chat,62.4,No,Completely satisfied,,Fast delivery,Yes
CUST-100514,1000514,10/30/2022,11/15/2022,United States,66,F,Home,1124.68,PHONE,33.9,Y,100% satisfied,13,Excellent support,No
CUST-100516,1000516,1/11/2024,1/12/2024,United States,70,F,electronics,476.65,PHONE,27.5,Yes,Not satisfied,,Bad packaging,Yes
CUST-100517,1000517,8/3/2023,3/13/2023,United States,36,,Electronics,107.33,email,,Y,Satisfied,-52,Great service,
CUST-100518,1000518,10/17/2022,10/18/2022,USA,,Male,Fashion,22.63,Chat,69,No,Very satisfied,,Fast delivery,
CUST-100519,1000519,5/3/2022,9/5/2022,DE,69,Male,electronics,720.66,Email,11,N,neutral,-80,Okay experience,
CUST-100520,1000520,3/10/2023,3/18/2023,Germany,68,M,Fashion,546.87,In-App,,N,super satisfied,-39,Fast delivery,
CUST-100521,1000521,8/2/2022,8/13/2022,DE,73,F,Electronics,687.66,Phone,11.7,Y,Completely satisfied,,Fast delivery,No
CUST-100522,1000522,7/6/2023,7/25/2023,FR,,Female,Electronics,1457.8,In-App,,Y,Completely satisfied,,Great service,
CUST-100523,1000523,3/11/2024,3/15/2024,US,74,,Electronics,1114.15,Phone,40.4,No,100% satisfied,,Loved the experience,No
CUST-100524,1000524,11/7/2022,1/8/2022,US,,,electronics,172.59,Phone,66.1,N,100% satisfied,,,Yes
CUST-100525,1000525,3/6/2022,6/19/2022,France,,Male,Fashion,687.32,email,33.9,No,Not satisfied,-19,Slow response,
CUST-100526,1000526,7/2/2022,7/17/2022,United States,73,F,Fashion,385.59,Phone,,Yes,Not satisfied,,Late delivery,Yes
CUST-100527,1000527,1/22/2024,2/5/2024,FR,21,F,Fashion,1445.41,Chat,25.2,N,Satisfied,,Loved the experience,
CUST-100528,1000528,3/28/2024,4/12/2024,France,60,M,Fashion,31.14,In-App,36,Y,100% satisfied,,Loved the experience,No
CUST-100529,1000529,5/13/2022,6/2/2022,United States,65,F,Home,905.41,Phone,68.6,Yes,Very satisfied,,Loved the experience,Yes
CUST-100530,1000530,1/11/2024,1/18/2024,Germany,,,electronics,789.52,Chat,12.7,N,Satisfied,-5,Excellent support,
CUST-100533,1000533,9/15/2022,10/4/2022,FR,,Female,Electronics,1351.28,In-App,,Yes,neutral,,Okay experience,
CUST-100534,1000534,10/25/2024,11/15/2024,DE,,Male,electronics,202.02,PHONE,52.5,N,neutral,-19,Average service,No
CUST-100535,1000535,6/11/2024,6/25/2024,FR,53,M,Home,148.95,Email,45.3,No,super satisfied,-93,Great service,
CUST-100537,1000537,11/5/2024,11/14/2024,Germany,77,Male,Home,430.87,Phone,,N,Very satisfied,-8,Excellent support,No
CUST-100539,1000539,9/16/2022,9/29/2022,United States,56,,Electronics,781.81,Phone,26.3,No,Very unsatisfied,,,Yes
CUST-100540,1000540,9/25/2022,7/10/2022,US,,F,electronics,659.73,In-App,18.1,No,super satisfied,,Great service,No
CUST-100542,1000542,2/14/2022,3/7/2022,Germany,19,Female,Fashion,649.79,Phone,5.3,Y,Satisfied,-5,,No
CUST-100543,1000543,9/18/2024,9/27/2024,DE,,Female,Electronics,584.53,email,15.7,Y,Completely satisfied,83,Great service,
CUST-100512,1000512,2/27/2024,2/3/2024,DE,48,Male,Electronics,1367.93,Chat,62.4,No,Completely satisfied,,Fast delivery,Yes
CUST-100514,1000514,10/30/2022,11/15/2022,United States,66,F,Home,1124.68,PHONE,33.9,Y,100% satisfied,13,Excellent support,No
CUST-100516,1000516,1/11/2024,1/12/2024,United States,70,F,electronics,476.65,PHONE,27.5,Yes,Not satisfied,,Bad packaging,Yes
CUST-100517,1000517,8/3/2023,3/13/2023,United States,36,,Electronics,107.33,email,,Y,Satisfied,-52,Great service,
CUST-100518,1000518,10/17/2022,10/18/2022,USA,,Male,Fashion,22.63,Chat,69,No,Very satisfied,,Fast delivery,
CUST-100519,1000519,5/3/2022,9/5/2022,DE,69,Male,electronics,720.66,Email,11,N,neutral,-80,Okay experience,
CUST-100520,1000520,3/10/2023,3/18/2023,Germany,68,M,Fashion,546.87,In-App,,N,super satisfied,-39,Fast delivery,
CUST-100521,1000521,8/2/2022,8/13/2022,DE,73,F,Electronics,687.66,Phone,11.7,Y,Completely satisfied,,Fast delivery,No
CUST-100522,1000522,7/6/2023,7/25/2023,FR,,Female,Electronics,1457.8,In-App,,Y,Completely satisfied,,Great service,
CUST-100523,1000523,3/11/2024,3/15/2024,US,74,,Electronics,1114.15,Phone,40.4,No,100% satisfied,,Loved the experience,No
